TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
7234208, -0.0220368, -0.0330551, 0.0101843, -0.0119815
7234209, 0.0936562, 0, -0.0143778, -0.0173732
7234210, -0.0220368, 0.0330551, 0.0107834, -0.0260598
7234211, 0.0642739, -0.0165276, -0.0062903, -0.016175
7234212, 0.0642739, -0.0165276, -0.00838706, -0.0146774
7234213, 0.0642739, -0.0165276, -0.00928568, -0.0134792
7234214, 0.0348915, 0, -0.00329492, -0.016175
7234215, 0.0348915, 0, -0.00269584, -0.016175
7234216, 0.0642739, -0.0165276, -0.00928568, -0.0119815
7234217, 0.0348915, -0.0661103, -0.00359446, 0.00209677
7234218, 0.0642739, 0.0165276, -0.0101843, -0.0134792
7234219, 0.00550919, 0.0495827, 0.00299538, -0.023364
7234220, -0.0220368, 0.0679467, 0.0131797, -0.0320506
7234221, 0.00550919, 0.0495827, 0.011682, -0.0332487
7234222, 0.0642739, -0.0844743, 0.000299538, -0.00299538
7234223, 0.0936562, -0.0330551, -0.00928568, -0.00928568
7234224, 0.0348915, 0.0330551, 0.00179723, -0.0230644
7234225, 0.0642739, 0.0165276, -0.00509214, -0.0218663
7234226, 0.00550919, 0.0165276, 0.00808752, -0.023364
7234227, 0.0936562, -0.0330551, -0.0110829, -0.0119815
7234228, -0.0220368, 0.0330551, 0.0143778, -0.0260598
7234229, 0.0348915, 0, 0.00569122, -0.0203686
7234230, 0.0642739, 0.0165276, -0.00119815, -0.0248616
7234231, 0.0348915, -0.0330551, 0.00449307, -0.0134792
7234232, 0.0348915, 0, 0.00539168, -0.0188709
7234233, 0.0642739, -0.0165276, -0.00149769, -0.0146774
7234234, 0.00550919, 0.0844743, 0.011682, -0.0392395
7234235, 0.0348915, 0.0330551, 0.00778799, -0.0332487
7234236, 0.0642739, -0.0495827, 0.000898614, -0.0149769
7234237, 0.0642739, 0.0165276, -0.000898614, -0.0275575
7234238, 0.00550919, 0.0165276, 0.0122811, -0.0290552
7234239, 0.0936562, -0.0330551, -0.00688937, -0.0179723
7234240, 0.0348915, 0, 0.00419353, -0.023364
7234241, 0.0348915, 0, 0.00509214, -0.023364
7234242, 0.00550919, 0.0165276, 0.0128801, -0.0275575
7234243, 0.0348915, 0, 0.0107834, -0.0245621
7234244, 0.0936562, 0, -0.00299538, -0.0245621
7234245, -0.0220368, 0, 0.0230644, -0.0245621
7234246, 0.123039, -0.0495827, -0.00748845, -0.0119815
7234247, 0.0936562, -0.0661103, -0.0062903, -0.00389399
7234248, 0.00550919, 0.0495827, 0.0128801, -0.027857
7234249, -0.0220368, 0.0679467, 0.0236635, -0.0365436
7234250, 0.0642739, 0.0165276, 0.00778799, -0.0293547
7234251, 0.0642739, -0.0495827, 0.00658983, -0.0137787
7234252, 0.0936562, -0.0661103, -0.00209677, -0.00539168
7234253, 0.0348915, -0.0330551, 0.00958521, -0.00808752
7234254, 0.0348915, 0.0330551, 0.0110829, -0.0221658
7234255, 0.00550919, 0.0495827, 0.020069, -0.0293547
7234256, 0.0642739, -0.0165276, 0.0086866, -0.0164746
7234257, 0.0348915, 0, 0.0152764, -0.0191704
7234258, 0.0936562, 0, 0.00149769, -0.0191704
7234259, 0.00550919, -0.0165276, 0.0206681, -0.0149769
7234260, 0.123039, -0.0165276, -0.00569122, -0.0137787
7234261, 0.0348915, -0.0330551, 0.0107834, -0.00808752
7234262, 0.00550919, 0.117529, 0.0197695, -0.0437325
7234263, 0.123039, -0.0165276, -0.0062903, -0.01947
7234264, 0.0348915, 0.0330551, 0.0101843, -0.0305529
7234265, 0.0348915, 0.0330551, 0.0113824, -0.0335482
7234266, 0.0642739, -0.0165276, 0.00539168, -0.0236635
7234267, 0.0936562, 0, -0.00329492, -0.0263593
7234268, 0.0348915, 0, 0.00808752, -0.0263593
7234269, 0.0348915, 0.0330551, 0.00958521, -0.0350459
7234270, 0.0642739, -0.0165276, 0.00329492, -0.0251612
7234271, 0.0348915, 0, 0.00988475, -0.027857
7234272, 0.0642739, -0.0165276, 0.00359446, -0.0236635
7234273, 0.0348915, 0.0679467, 0.011682, -0.0440321
7234274, 0.123039, -0.0844743, -0.00898614, -0.0104838
7234275, 0.0642739, -0.0165276, 0.000299538, -0.0209677
7234276, 0.0642739, 0.0165276, -0.000299538, -0.027857
7234277, 0.0348915, 0.0330551, 0.00658983, -0.0335482
7234278, 0.0642739, -0.0495827, 0.000898614, -0.0152764
7234279, 0.0642739, -0.0165276, 0.000299538, -0.01947
7234280, 0.0936562, -0.0330551, -0.00778799, -0.0140783
7234281, 0.00550919, 0.0495827, 0.011682, -0.0323501
7234282, 0.0936562, 0.0330551, -0.0062903, -0.0320506
7234283, 0.0348915, -0.0330551, 0.00539168, -0.0182718
7234284, 0.0936562, 0, -0.00778799, -0.0236635
7234285, 0.0348915, 0, 0.00419353, -0.0236635
7234286, 0.0348915, 0.0679467, 0.00599076, -0.0410367
7234287, 0.0348915, 0, 0.00778799, -0.0293547
7234288, 0.152421, -0.0330551, -0.0203686, -0.0212672
7234289, -0.0220368, 0.0330551, 0.0158755, -0.0350459
7234290, 0.0642739, -0.0165276, 0.000599076, -0.0251612
7234291, 0.00550919, 0.0165276, 0.0152764, -0.0323501
7234292, 0.0348915, 0.0330551, 0.0119815, -0.0380413
7234293, 0.0936562, -0.101002, -0.000898614, -0.00658983
7234294, 0.0348915, -0.0330551, 0.0107834, -0.0152764
7234295, 0.0348915, 0, 0.0125806, -0.0206681
7234296, 0.0936562, -0.0330551, -0.000299538, -0.0125806
7234297, 0.0348915, 0.0330551, 0.0113824, -0.0263593
7234298, 0.0348915, 0.0330551, 0.0131797, -0.0293547
7234299, 0.0936562, -0.0661103, 0.000299538, -0.00688937
7234300, 0.0348915, 0.0330551, 0.0119815, -0.0263593
7234301, 0.00550919, 0.0495827, 0.0215667, -0.0335482
7234302, 0.0936562, 0, 0.00329492, -0.0248616
7234303, 0.0642739, -0.0165276, 0.00958521, -0.0209677
7234304, 0.0642739, 0.0165276, 0.00958521, -0.027857
7234305, 0.0642739, -0.0495827, 0.00958521, -0.0122811
7234306, 0.0642739, 0.0165276, 0.00958521, -0.0251612
7234307, 0.0642739, -0.0165276, 0.00958521, -0.0179723
7234308, 0.0348915, 0.0330551, 0.0170737, -0.0293547
7234309, 0.0348915, 0.0679467, 0.01947, -0.0410367
7234310, 0.0936562, -0.0330551, 0.00718891, -0.0212672
7234311, 0.0348915, 0.0330551, 0.01947, -0.0350459
7234312, 0.0348915, 0.0330551, 0.0218663, -0.0380413
7234313, 0.0936562, -0.0330551, 0.00958521, -0.023963
7234314, 0.0642739, -0.0165276, 0.0146774, -0.0251612
7234315, 0.0936562, 0, 0.00718891, -0.027857
7234316, 0.0348915, 0, 0.01947, -0.027857
7234317, 0.0348915, 0, 0.0218663, -0.027857
7234318, 0.0936562, -0.0661103, 0.00958521, -0.0113824
7234319, 0.0348915, 0, 0.0218663, -0.0224653
7234320, 0.0936562, -0.0330551, 0.00958521, -0.0140783
7234321, 0.00550919, 0.0844743, 0.0296543, -0.0413362
7234322, 0.0936562, 0.0330551, 0.0119815, -0.0353455
7234323, 0.00550919, -0.0495827, 0.0320506, -0.0170737
7234324, 0.123039, -0.0165276, 0.00688937, -0.0212672
7234325, 0.0348915, 0.0330551, 0.0245621, -0.0323501
7234326, 0.0936562, 0, 0.0119815, -0.0266589
7234327, 0.0936562, 0, 0.00958521, -0.0266589
7234328, 0.0642739, -0.0165276, 0.0146774, -0.0227649
7234329, 0.0348915, 0, 0.0218663, -0.0254607
7234330, 0.0936562, -0.0330551, 0.00958521, -0.0170737
7234331, 0.0642739, -0.0165276, 0.0146774, -0.0182718
7234332, 0.0642739, -0.0165276, 0.0146774, -0.0170737
7234333, 0.0936562, -0.0330551, 0.00838706, -0.0113824
7234334, 0.0936562, -0.0330551, 0.00658983, -0.0086866
7234335, 0.0642739, -0.0165276, 0.0119815, -0.00988475
7234336, 0.0642739, -0.0165276, 0.0125806, -0.0086866
7234337, 0.0936562, -0.0330551, 0.00539168, -0.00299538
7234338, 0.00550919, 0.0495827, 0.0257603, -0.0212672
7234339, 0.0936562, 0.0679467, 0.0086866, -0.0302533
7234340, 0.0348915, 0, 0.0215667, -0.0185714
7234341, 0.0348915, 0, 0.0245621, -0.0185714
7234342, 0.123039, 0.0165276, 0.00509214, -0.0227649
7234343, 0.0348915, 0, 0.0230644, -0.0197695
7234344, 0.0936562, -0.0330551, 0.0110829, -0.011682
7234345, 0.0936562, 0, 0.00898614, -0.0170737
7234346, 0.0936562, -0.0330551, 0.00718891, -0.0086866
7234347, 0.00550919, 0.0844743, 0.0275575, -0.0359446
7234348, 0.123039, -0.0495827, 0.00299538, -0.0086866
7234349, 0.0936562, 0.0330551, 0.00599076, -0.0257603
7234350, 0.0348915, 0.0679467, 0.0188709, -0.0374422
7234351, 0.0936562, 0, 0.00688937, -0.0257603
7234352, 0.00550919, 0.0495827, 0.027258, -0.0386404
7234353, 0.0936562, 0.0330551, 0.0104838, -0.0386404
7234354, 0.152421, -0.101002, -0.00658983, -0.00718891
7234355, 0.0348915, 0, 0.016175, -0.0242626
7234356, 0.0642739, 0.0165276, 0.0119815, -0.0287556
7234357, 0.0936562, -0.0661103, 0.00479261, -0.00898614
7234358, 0.0642739, -0.0165276, 0.0101843, -0.0158755
7234359, 0.0348915, 0.0679467, 0.0179723, -0.0359446
7234360, 0.0936562, 0.0330551, 0.00599076, -0.0329492
7234361, 0.0348915, 0, 0.0188709, -0.027258
7234362, 0.0936562, -0.0330551, 0.00718891, -0.0188709
7234363, 0.0936562, -0.0661103, 0.00688937, -0.00778799
7234364, 0.0642739, 0.0495827, 0.0131797, -0.031751
7234365, 0.0348915, 0.0330551, 0.0218663, -0.0314515
7234366, 0.0642739, 0.0165276, 0.0176727, -0.0302533
7234367, 0.0642739, -0.0495827, 0.0188709, -0.0146774
7234368, 0.0936562, 0.0330551, 0.0122811, -0.0314515
7234369, 0.0348915, 0.0679467, 0.0260598, -0.0431335
7234370, 0.0936562, 0, 0.0143778, -0.0314515
7234371, 0.0348915, 0.0330551, 0.0281566, -0.0401381
7234372, 0.0936562, 0.0330551, 0.0167741, -0.0428339
7234373, 0.0642739, -0.0495827, 0.0227649, -0.0245621
7234374, 0.0936562, 0.0330551, 0.0164746, -0.0416358
7234375, 0.0642739, 0.0165276, 0.0224653, -0.0401381
7234376, 0.123039, -0.0495827, 0.00838706, -0.0245621
7234377, 0.0348915, 0.0330551, 0.027258, -0.0416358
7234378, 0.181803, -0.0844743, -0.00658983, -0.0140783
7234379, 0.0642739, -0.0165276, 0.0143778, -0.0245621
7234380, 0.0348915, 0.0679467, 0.0230644, -0.0446312
7234381, 0.0642739, -0.0165276, 0.0191704, -0.0287556
7234382, 0.0348915, 0.101002, 0.027857, -0.0575113
7234383, 0.0642739, 0.0165276, 0.023963, -0.0446312
7234384, 0.0936562, -0.0330551, 0.0173732, -0.0332487
7234385, -0.0220368, 0.0330551, 0.0455298, -0.047327
7234386, 0.0936562, 0, 0.0242626, -0.0416358
7234387, 0.0348915, 0, 0.0380413, -0.0416358
7234388, 0.0936562, 0, 0.0266589, -0.0416358
7234389, 0.0936562, -0.101002, 0.0251612, -0.0158755
7234390, 0.0642739, -0.0165276, 0.0314515, -0.0287556
7234391, 0.00550919, 0.0495827, 0.047327, -0.0446312
7234392, 0.0936562, 0.0330551, 0.0308524, -0.0443316
7234393, 0.0642739, -0.0844743, 0.0371427, -0.0170737
7234394, 0.123039, -0.0495827, 0.0245621, -0.0188709
7234395, 0.0642739, 0.0165276, 0.0362441, -0.0314515
7234396, 0.0642739, 0.0165276, 0.0377418, -0.0329492
7234397, 0.0936562, 0.0679467, 0.031751, -0.0476265
7234398, 0.123039, -0.0165276, 0.023364, -0.031751
7234399, 0.0348915, 0.0330551, 0.0425344, -0.0428339
7234400, 0.152421, 0, 0.0164746, -0.0371427
7234401, 0.0936562, -0.101002, 0.0254607, -0.0113824
7234402, 0.0936562, 0, 0.0245621, -0.0284561
7234403, 0.0936562, 0, 0.0236635, -0.0284561
7234404, 0.0642739, 0.0165276, 0.0302533, -0.0329492
7234405, 0.0936562, 0.0330551, 0.0242626, -0.0386404
7234406, 0.123039, -0.0165276, 0.0158755, -0.0287556
7234407, 0.0642739, 0.0495827, 0.027258, -0.0443316
7234408, 0.123039, -0.0844743, 0.0140783, -0.0140783
7234409, 0.0936562, 0, 0.0179723, -0.0284561
7234410, 0.0348915, 0.0330551, 0.0320506, -0.0368432
7234411, 0.0936562, -0.0330551, 0.0209677, -0.0230644
7234412, 0.0936562, 0, 0.020069, -0.0284561
7234413, 0.0642739, 0.0165276, 0.0266589, -0.0329492
7234414, 0.0936562, -0.0661103, 0.0206681, -0.0131797
7234415, 0.0936562, 0.0330551, 0.0197695, -0.0326496
7234416, 0.0642739, -0.0165276, 0.0263593, -0.0230644
7234417, 0.123039, 0.0165276, 0.0131797, -0.0299538
7234418, 0.0642739, 0.0165276, 0.0245621, -0.0314515
7234419, 0.0348915, 0, 0.0338478, -0.0284561
7234420, 0.0936562, 0.0330551, 0.0224653, -0.0368432
7234421, 0.0642739, -0.0165276, 0.0293547, -0.027258
7234422, 0.123039, -0.0495827, 0.0158755, -0.0173732
7234423, 0.0642739, -0.0495827, 0.027258, -0.0128801
7234424, 0.0348915, 0.0679467, 0.0383409, -0.0389399
7234425, 0.0936562, 0, 0.027857, -0.027258
7234426, 0.0642739, -0.0165276, 0.0350459, -0.0230644
7234427, 0.0642739, 0.0495827, 0.0374422, -0.0386404
7234428, 0.0642739, -0.0165276, 0.039539, -0.0257603
7234429, 0.0936562, 0, 0.0341473, -0.0284561
7234430, 0.123039, -0.0844743, 0.0266589, -0.00688937
7234431, 0.0642739, 0.0165276, 0.0386404, -0.0257603
7234432, 0.123039, 0.0495827, 0.0257603, -0.035645
7234433, 0.0642739, -0.0495827, 0.0380413, -0.0143778
7234434, 0.0936562, 0.0330551, 0.0326496, -0.0314515
7234435, 0.0348915, 0.0330551, 0.047327, -0.0341473
7234436, 0.0936562, -0.0330551, 0.0368432, -0.0203686
7234437, 0.0936562, 0.0330551, 0.0365436, -0.0341473
7234438, 0.0642739, 0.0165276, 0.0440321, -0.0329492
7234439, 0.0936562, 0, 0.0386404, -0.0299538
7234440, 0.0348915, 0.0679467, 0.0533178, -0.047327
7234441, 0.0936562, 0, 0.0428339, -0.035645
7234442, 0.0936562, -0.0330551, 0.0425344, -0.0275575
7234443, 0.0936562, 0.0679467, 0.0422348, -0.0503224
7234444, 0.0642739, -0.0844743, 0.0494238, -0.0170737
7234445, 0.152421, -0.0661103, 0.0293547, -0.0146774
7234446, 0.0936562, 0.0330551, 0.0389399, -0.0341473
7234447, 0.0936562, 0, 0.0386404, -0.0284561
7234448, 0.0642739, 0.0495827, 0.0458293, -0.0416358
7234449, 0.0936562, 0, 0.0404376, -0.0329492
7234450, 0.0936562, 0.0330551, 0.0401381, -0.0413362
7234451, 0.0936562, 0.0330551, 0.0398385, -0.0440321
7234452, 0.123039, -0.0495827, 0.0320506, -0.0257603
7234453, 0.181803, -0.0495827, 0.0140783, -0.0215667
7234454, 0.0642739, -0.0165276, 0.0377418, -0.0257603
7234455, 0.0936562, 0, 0.0332487, -0.0284561
